#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC352.fasta	contig00032	9111	9183	+	KU578032.1	93705-93777/143812	.........=.....	0/0	0.05	93.15	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00032	9442	9581	+	KU578032.1	102669-102807/143812	......../.==...	1/1	0.10	92.14	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00033	3156	3331	+	KU578032.1	127447-127621/143812	......../....=.	1/1	0.12	97.16	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00033	4871	5299	+	KU578032.1	127621-128049/143812	.............=.	0/0	0.30	99.07	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00033	7819	8164	-	KU578032.1	106488-106833/143812	......../..=...	4/4	0.24	87.36	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00033	8194	8873	-	KU578032.1	103349-104032/143812	......../..=...	3/6	0.47	92.56	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00035	4681	4816	-	KU578032.1	127693-127828/143812	.............=.	0/0	0.09	91.91	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00037	1	109	-	KU578032.1	126998-127106/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00037	1516	1676	+	KU578032.1	34748-34908/143812	...=...........	0/0	0.11	97.52	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00037	2886	2998	+	KU578032.1	6212-6324/143812	=..............	0/0	0.08	93.81	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00039	1397	1728	+	KU578032.1	137197-137528/143812	..............=	0/0	0.23	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00040	1	314	+	KU578032.1	136550-136864/143812	......../.....=	1/1	0.22	97.78	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00040	2720	2826	+	KU578032.1	136853-136959/143812	..............=	0/0	0.07	98.13	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00043	1392	1633	+	KU578032.1	7813-8041/143812	=......./......	6/19	0.16	78.37	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00043	1634	1741	-	KU578032.1	7437-7544/143812	=..............	0/0	0.08	96.30	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00046	1	344	+	KU578032.1	136853-137196/143812	..............=	0/0	0.24	94.19	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00052	1	913	-	KU578032.1	6214-7126/143812	=..............	0/0	0.63	98.80	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00055	1	768	+	KU578032.1	102698-103459/143812	......../.==...	2/6	0.53	91.02	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00059	1	110	-	KU578032.1	6214-6323/143812	=..............	0/0	0.08	93.64	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00059	112	635	+	KU578032.1	8038-8550/143812	=......./......	4/13	0.36	92.38	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00061	1	610	+	KU578032.1	109811-110420/143812	...........=...	0/0	0.42	90.16	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00062	1	88	+	KU578032.1	127368-127455/143812	.............=.	0/0	0.06	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00065	1	536	+	KU578032.1	103349-103883/143812	......../..=...	1/1	0.37	92.54	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00066	1	517	-	KU578032.1	7028-7544/143812	=..............	0/0	0.36	98.65	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00072	73	418	+	KU578032.1	106488-106833/143812	......../..=...	4/4	0.24	87.64	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00076	1	264	-	KU578032.1	110219-110482/143812	...........=...	0/0	0.18	93.94	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00078	1	223	+	KU578032.1	126554-126776/143812	.............=.	0/0	0.16	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC352.fasta	contig00080	5	216	-	KU578032.1	136748-136959/143812	..............=	0/0	0.15	96.23	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC356.fasta	contig00001	1	119	+	KU578032.1	110368-110486/143812	...........=...	0/0	0.08	99.16	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00002	1	121	+	KU578032.1	110368-110488/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00002	16206	16435	+	KU578032.1	8402-8630/143812	=......./......	2/3	0.16	80.95	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00006	99213	100054	+	KU578032.1	7813-8630/143812	=......./......	10/32	0.57	87.12	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	18302	20225	-	KU578032.1	34904-36835/143812	...=..../......	2/8	1.34	96.27	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	25391	27274	-	KU578032.1	32182-34070/143812	...=..../......	1/5	1.31	98.89	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	27353	28463	-	KU578032.1	31117-32193/143812	...=..../......	2/38	0.75	89.85	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	33539	34228	+	KU578032.1	126777-127455/143812	......../....=.	1/11	0.47	97.83	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	39372	39732	-	KU578032.1	106474-106833/143812	......../..=...	1/1	0.25	88.64	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	39730	41114	-	KU578032.1	102669-104046/143812	......../.==...	3/7	0.96	90.76	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	41373	41445	-	KU578032.1	93705-93777/143812	.........=.....	0/0	0.05	93.15	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	44514	48371	-	KU578032.1	94782-98654/143812	......../.=....	11/25	2.68	87.67	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	49210	49343	-	KU578032.1	106474-106606/143812	......../..=...	1/1	0.09	88.81	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	49341	49563	-	KU578032.1	103823-104046/143812	......../..=...	1/1	0.16	95.09	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	136358	136580	+	KU578032.1	103823-104046/143812	......../..=...	1/1	0.16	95.09	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	136578	136711	+	KU578032.1	106474-106606/143812	......../..=...	1/1	0.09	88.81	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	137550	141407	+	KU578032.1	94782-98654/143812	......../.=....	11/25	2.68	87.67	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	144476	144548	+	KU578032.1	93705-93777/143812	.........=.....	0/0	0.05	93.15	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	144807	146191	+	KU578032.1	102669-104046/143812	......../.==...	3/7	0.96	90.76	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	146189	146549	+	KU578032.1	106474-106833/143812	......../..=...	1/1	0.25	88.64	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	151693	152382	-	KU578032.1	126777-127455/143812	......../....=.	1/11	0.47	97.83	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	157458	158568	+	KU578032.1	31117-32193/143812	...=..../......	2/38	0.75	89.85	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	158647	160530	+	KU578032.1	32182-34070/143812	...=..../......	1/5	1.31	98.89	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00009	165696	167619	+	KU578032.1	34904-36835/143812	...=..../......	2/8	1.34	96.27	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00018	1	112	-	KU578032.1	126008-126119/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00019	67472	68685	+	KU578032.1	68197-69454/143812	......=./......	1/44	0.84	96.18	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00019	86865	86982	-	KU578032.1	126659-126776/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00021	1	111	+	KU578032.1	126666-126776/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00021	12018	15709	+	KU578032.1	122232-125923/143812	......../...==.	5/8	2.56	96.62	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00025	31110	31493	-	KU578032.1	36456-36842/143812	...=..../......	2/3	0.27	87.08	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00025	33103	33256	-	KU578032.1	94376-94531/143812	......../.=....	2/2	0.11	82.05	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00025	33299	33702	-	KU578032.1	94123-94531/143812	......../.=....	3/5	0.28	84.60	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00048	1	113	+	KU578032.1	126666-126778/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00048	5410	5528	-	KU578032.1	126659-126777/143812	.............=.	0/0	0.08	99.16	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00076	1	753	+	KU578032.1	109726-110478/143812	...........=...	0/0	0.52	99.20	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC356.fasta	contig00101	112	222	-	KU578032.1	110376-110486/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC359.fasta	contig00001	17	127	+	KU578032.1	30418-30528/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00003	490160	491456	-	KU578032.1	21773-23080/143812	..=...../......	7/13	0.90	89.61	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00003	492193	493442	-	KU578032.1	68197-69460/143812	......=./......	9/20	0.87	80.98	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00003	497855	501220	+	KU578032.1	24942-28307/143812	..=............	0/0	2.34	92.60	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00003	516331	516429	-	KU578032.1	21239-21337/143812	..=............	0/0	0.07	95.96	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00004	1	114	-	KU578032.1	135-248/143812	=..............	0/0	0.08	98.25	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00006	241520	241631	-	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	99.11	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00007	1	111	+	KU578032.1	30419-30529/143812	...=...........	0/0	0.08	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00009	1	119	-	KU578032.1	129-248/143812	=......./......	1/1	0.08	97.50	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00009	106047	106319	+	KU578032.1	98434-98705/143812	......../.=....	1/1	0.19	75.46	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00011	1	110	+	KU578032.1	30420-30529/143812	...=...........	0/0	0.08	99.09	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00011	6699	7002	-	KU578032.1	137809-138111/143812	......../.....=	2/3	0.21	86.23	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00011	24257	27869	+	KU578032.1	122234-125843/143812	......../...==.	3/5	2.51	96.93	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00013	12630	12860	-	KU578032.1	69224-69454/143812	.......=.......	0/0	0.16	94.37	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00013	12862	13228	+	KU578032.1	136036-136401/143812	......../.....=	1/1	0.25	77.38	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00013	13242	13326	+	KU578032.1	137728-137812/143812	..............=	0/0	0.06	85.88	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00015	100230	100346	+	KU578032.1	130-245/143812	=......./......	1/1	0.08	97.44	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00016	99620	99730	-	KU578032.1	30418-30528/143812	...=...........	0/0	0.08	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	5223	8128	-	KU578032.1	128165-131060/143812	......../....=.	5/14	2.01	98.04	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	18657	21372	-	KU578032.1	32182-34897/143812	...=...........	0/0	1.89	98.93	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	21052	21888	-	KU578032.1	23117-23928/143812	..=...../......	4/25	0.56	89.61	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	21901	22519	-	KU578032.1	30527-31145/143812	...=...........	0/0	0.43	93.54	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	23352	23766	+	KU578032.1	127622-128046/143812	......../....=.	1/10	0.29	83.77	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	24355	26929	-	KU578032.1	106951-109525/143812	...........=...	0/0	1.79	96.78	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	26659	27292	-	KU578032.1	106474-107134/143812	......../..=...	3/29	0.44	85.35	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	27290	29353	-	KU578032.1	101985-104046/143812	......../.==...	12/24	1.43	90.27	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	28806	34355	-	KU578032.1	93714-99272/143812	......../.=....	16/45	3.85	92.68	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	34356	37454	-	KU578032.1	90267-93361/143812	......../==....	20/30	2.14	91.36	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	38266	48574	-	KU578032.1	78972-89279/143812	.......=/=.....	5/5	7.17	95.92	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	49270	50332	-	KU578032.1	77834-78896/143812	.......=/......	2/2	0.74	86.47	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	50886	52702	-	KU578032.1	75493-77322/143812	.......=/......	1/13	1.26	89.51	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	53681	54719	-	KU578032.1	73970-75008/143812	.......=.......	0/0	0.72	91.24	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	55060	59236	-	KU578032.1	69799-73975/143812	......==/......	2/2	2.90	89.73	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	59848	63009	-	KU578032.1	64787-67949/143812	......=./......	1/1	2.20	98.92	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	63722	68993	-	KU578032.1	59519-64790/143812	......=........	0/0	3.67	96.68	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	69544	70228	-	KU578032.1	58743-59427/143812	......=........	0/0	0.48	89.93	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	70269	72727	-	KU578032.1	55277-57735/143812	.....=../......	8/10	1.71	95.25	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	73164	73252	-	KU578032.1	55152-55241/143812	.....=../......	1/1	0.06	86.67	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	75075	76954	-	KU578032.1	53278-55148/143812	.....=../......	9/35	1.29	88.11	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	76950	77490	-	KU578032.1	36460-37001/143812	...=..../......	1/1	0.38	92.99	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	78803	79220	-	KU578032.1	28735-29167/143812	..=...../......	1/15	0.29	94.23	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	79213	81740	-	KU578032.1	21398-23918/143812	..=...../......	2/7	1.75	98.66	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00019	81735	82702	-	KU578032.1	20346-21313/143812	..=............	0/0	0.67	99.07	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00020	34935	35045	-	KU578032.1	137809-137919/143812	..............=	0/0	0.08	81.08	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00020	58934	59094	-	KU578032.1	127451-127621/143812	......../....=.	3/12	0.11	77.91	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00021	1	112	-	KU578032.1	134-245/143812	=..............	0/0	0.08	98.21	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00025	1	121	-	KU578032.1	129-248/143812	=......./......	1/1	0.08	97.52	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00027	11990	12333	+	KU578032.1	133-476/143812	=..............	0/0	0.24	98.55	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00027	12597	12708	+	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	99.11	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00029	13021	13241	+	KU578032.1	8414-8630/143812	=......./......	4/6	0.15	77.03	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00030	2831	2968	+	KU578032.1	127485-127621/143812	......../....=.	1/1	0.10	89.13	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00030	3095	3173	+	KU578032.1	127622-127700/143812	.............=.	0/0	0.05	89.87	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00030	5125	5260	+	KU578032.1	127693-127828/143812	.............=.	0/0	0.09	91.91	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00030	18458	18631	+	KU578032.1	7370-7544/143812	=......./......	1/1	0.12	82.29	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00035	1	282	-	KU578032.1	10967-11248/143812	.=....../......	5/6	0.19	88.77	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00035	525	1766	-	KU578032.1	68197-69454/143812	......=./......	9/22	0.86	79.14	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00043	2032	2207	+	KU578032.1	10211-10381/143812	==....../......	1/5	0.12	92.05	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00043	4396	4506	-	KU578032.1	30418-30528/143812	...=...........	0/0	0.08	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00049	1475	2316	-	KU578032.1	7813-8630/143812	=......./......	10/32	0.57	87.12	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00052	1	3029	-	KU578032.1	17428-20456/143812	.==............	0/0	2.11	99.47	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00057	1	2459	-	KU578032.1	12828-15286/143812	.=.............	0/0	1.71	99.31	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00071	1	1314	-	KU578032.1	15807-17120/143812	.=.............	0/0	0.91	99.31	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00072	1	1269	-	KU578032.1	11141-12408/143812	.=....../......	2/3	0.88	98.35	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00083	108	976	-	KU578032.1	20346-21214/143812	..=............	0/0	0.60	97.93	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00090	1	742	-	KU578032.1	15176-15917/143812	.=.............	0/0	0.52	99.06	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00091	1	742	-	KU578032.1	15176-15917/143812	.=.............	0/0	0.52	99.73	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00095	1	567	-	KU578032.1	10686-11248/143812	.=....../......	5/8	0.39	87.70	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00095	601	711	+	KU578032.1	135-245/143812	=..............	0/0	0.08	98.20	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00100	1	641	-	KU578032.1	12298-12938/143812	.=.............	0/0	0.45	98.60	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00101	1	641	+	KU578032.1	12298-12938/143812	.=.............	0/0	0.45	98.75	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00121	1	529	-	KU578032.1	17010-17538/143812	.=.............	0/0	0.37	99.62	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00122	1	529	-	KU578032.1	17010-17538/143812	.=.............	0/0	0.37	98.68	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC359.fasta	contig00124	1	249	+	KU578032.1	228-476/143812	=..............	0/0	0.17	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC360.fasta	contig00001	107384	107521	+	KU578032.1	127485-127621/143812	......../....=.	1/1	0.10	89.86	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00001	107648	107820	+	KU578032.1	127622-127796/143812	......../....=.	1/2	0.12	90.29	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00001	117858	119071	+	KU578032.1	68197-69454/143812	......=./......	1/44	0.84	96.11	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00006	227675	228293	-	KU578032.1	8026-8630/143812	=......./......	6/18	0.42	86.47	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00019	6976	9859	-	KU578032.1	128045-130935/143812	......../....=.	4/11	2.00	96.03	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00019	19702	20169	+	KU578032.1	126998-127455/143812	......../....=.	2/12	0.32	97.02	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00019	25302	25662	-	KU578032.1	106474-106833/143812	......../..=...	1/1	0.25	88.09	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00019	25660	27738	-	KU578032.1	101985-104046/143812	......../.==...	15/33	1.43	91.57	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00019	30472	37993	-	KU578032.1	91134-98654/143812	......../==....	12/21	5.22	94.97	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00019	38329	38884	-	KU578032.1	90267-90817/143812	......../=.....	6/11	0.38	80.86	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC360.fasta	contig00019	39897	44073	-	KU578032.1	84897-89079/143812	......../=.....	6/10	2.90	96.97	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
